tle_0	tle_1	lat	lon	norad_cat_num	satellite_name	ownership	launch_date	satellite_decay	satellite_decay_hour	rcs
1 14954U 84040  E 84175.04812829  .40442606 +83874-5 +13540-2 0  9994	2 14954 072.8593 230.6482 0011742 282.0723 078.4162 16.43563054010166	-22.8888808616088	99.24684237643565	14954	COSMOS 1549 DEB         	CIS  	1984-04-19	1984-06-23	1984-06-23 14:02:00	  1.1700
1 14954U 84040  E 84175.04812829  .40442606 +83874-5 +13540-2 0  9994	2 14954 072.8593 230.6482 0011742 282.0723 078.4162 16.43563054010166	-6.826337370207686	103.60637453873638	14954	COSMOS 1549 DEB         	CIS  	1984-04-19	1984-06-23	1984-06-23 14:06:00	  1.1700
1 14956U 84040  G 84285.18927243  .02389785 +10155-5 +46543-2 0  9997	2 14956 072.8634 338.4972 0029700 286.7968 073.4173 15.99200654027079	8.439800941328064	152.56346296209526	14956	COSMOS 1549 DEB         	CIS  	1984-04-19	1984-10-13	1984-10-16 10:00:00	  0.0063
1 14956U 84040  G 84285.18927243  .02389785 +10155-5 +46543-2 0  9997	2 14956 072.8634 338.4972 0029700 286.7968 073.4173 15.99200654027079	16.466752805822	154.6675027359177	14956	COSMOS 1549 DEB         	CIS  	1984-04-19	1984-10-13	1984-10-16 10:02:00	  0.0063
1 14956U 84040  G 84285.18927243  .02389785 +10155-5 +46543-2 0  9997	2 14956 072.8634 338.4972 0029700 286.7968 073.4173 15.99200654027079	32.38703925162421	159.7118979662956	14956	COSMOS 1549 DEB         	CIS  	1984-04-19	1984-10-13	1984-10-16 10:06:00	  0.0063
1 14963U 83101  F 84250.40243087  .03664131 +00000-0 +96233-2 0  9992	2 14963 082.9803 235.0193 0017817 211.4074 162.4441 15.94497995052462	28.580776317756616	58.14111104551978	14963	COSMOS 1501 DEB         	CIS  	1983-09-30	1984-09-09	1984-09-10 00:00:00	  0.2086
1 14963U 83101  F 84250.40243087  .03664131 +00000-0 +96233-2 0  9992	2 14963 082.9803 235.0193 0017817 211.4074 162.4441 15.94497995052462	20.220532566107213	58.88608660848224	14963	COSMOS 1501 DEB         	CIS  	1983-09-30	1984-09-09	1984-09-10 00:02:00	  0.2086
1 14963U 83101  F 84250.40243087  .03664131 +00000-0 +96233-2 0  9992	2 14963 082.9803 235.0193 0017817 211.4074 162.4441 15.94497995052462	3.4762290469462207	60.05302442817892	14963	COSMOS 1501 DEB         	CIS  	1983-09-30	1984-09-09	1984-09-10 00:06:00	  0.2086
1 14970U 84011  V 87196.90232079  .06487741 -44891-4 +58360-3 0  9991	2 14970 027.8805 060.5156 0017815 302.6910 064.3819 16.37182715166093	19.80639087597266	-78.1183147073507	14970	WESTAR 6 DEB            	US   	1984-02-03	1987-07-16	1987-07-18 21:00:00	  0.2491
1 14970U 84011  V 87196.90232079  .06487741 -44891-4 +58360-3 0  9991	2 14970 027.8805 060.5156 0017815 302.6910 064.3819 16.37182715166093	16.722014050578302	-70.32037652440636	14970	WESTAR 6 DEB            	US   	1984-02-03	1987-07-16	1987-07-18 21:02:00	  0.2491
1 14970U 84011  V 87196.90232079  .06487741 -44891-4 +58360-3 0  9991	2 14970 027.8805 060.5156 0017815 302.6910 064.3819 16.37182715166093	9.66332431697736	-55.503032440872396	14970	WESTAR 6 DEB            	US   	1984-02-03	1987-07-16	1987-07-18 21:06:00	  0.2491
1 14989U 84049B   86076.21463734  .90990663 -13190-3 +18447-2 0  9999	2 14989 007.0933 208.1611 0663537 264.7700 087.6584 15.00156944026382	-7.053112884143627	-100.12295757146236	14989	ARIANE 1 R/B            	FR   	1984-05-23	1986-03-17	1986-03-18 02:00:00	 60.5988
1 14989U 84049B   86076.21463734  .90990663 -13190-3 +18447-2 0  9999	2 14989 007.0933 208.1611 0663537 264.7700 087.6584 15.00156944026382	-7.079228966208817	-92.11579703386218	14989	ARIANE 1 R/B            	FR   	1984-05-23	1986-03-17	1986-03-18 02:02:00	 60.5988
1 14989U 84049B   86076.21463734  .90990663 -13190-3 +18447-2 0  9999	2 14989 007.0933 208.1611 0663537 264.7700 087.6584 15.00156944026382	-6.67039646749348	-76.11583984648637	14989	ARIANE 1 R/B            	FR   	1984-05-23	1986-03-17	1986-03-18 02:06:00	 60.5988
1 14995U 82033 BK 84150.68539318  .03347040 +00000-0 +13107-1 0  9999	2 14995 051.6018 103.2385 0014520 102.4745 258.2385 15.86090617122087	-14.334635831868942	4.9657601162371865	14995	SALYUT 7 DEB            	CIS  	1982-04-19	1984-06-01	1984-06-03 01:00:00	  0.0100
1 14995U 82033 BK 84150.68539318  .03347040 +00000-0 +13107-1 0  9999	2 14995 051.6018 103.2385 0014520 102.4745 258.2385 15.86090617122087	-20.720347026548527	10.222457262812943	14995	SALYUT 7 DEB            	CIS  	1982-04-19	1984-06-01	1984-06-03 01:02:00	  0.0100
1 14995U 82033 BK 84150.68539318  .03347040 +00000-0 +13107-1 0  9999	2 14995 051.6018 103.2385 0014520 102.4745 258.2385 15.86090617122087	-32.76150437287016	22.435971017745256	14995	SALYUT 7 DEB            	CIS  	1982-04-19	1984-06-01	1984-06-03 01:06:00	  0.0100
1 15007U 83034  N 84307.35650721  .17462832 +51145-5 +42744-2 0  9999	2 15007 074.0035 271.1411 0018851 158.2270 216.2502 16.28603292086257	-11.13861871071708	-154.89300826155483	15007	COSMOS 1453 DEB         	CIS  	1983-04-19	1984-11-02	1984-11-04 01:00:00	  0.2150
1 15007U 83034  N 84307.35650721  .17462832 +51145-5 +42744-2 0  9999	2 15007 074.0035 271.1411 0018851 158.2270 216.2502 16.28603292086257	-3.034377279348926	-153.03115333532273	15007	COSMOS 1453 DEB         	CIS  	1983-04-19	1984-11-02	1984-11-04 01:02:00	  0.2150
1 15007U 83034  N 84307.35650721  .17462832 +51145-5 +42744-2 0  9999	2 15007 074.0035 271.1411 0018851 158.2270 216.2502 16.28603292086257	13.18383433408642	-149.3162134457528	15007	COSMOS 1453 DEB         	CIS  	1983-04-19	1984-11-02	1984-11-04 01:06:00	  0.2150
1 15008U 83034  P 84325.43998766  .03584504 +48190-6 +58956-2 0  9998	2 15008 074.0441 232.9732 0012188 170.1556 190.0274 16.02866811089042	-37.96033359547663	69.85849864216259	15008	COSMOS 1453 DEB         	CIS  	1983-04-19	1984-11-22	1984-11-23 19:00:00	  0.2000
1 15008U 83034  P 84325.43998766  .03584504 +48190-6 +58956-2 0  9998	2 15008 074.0441 232.9732 0012188 170.1556 190.0274 16.02866811089042	-45.793536045105746	73.56269464416809	15008	COSMOS 1453 DEB         	CIS  	1983-04-19	1984-11-22	1984-11-23 19:02:00	  0.2000
1 15008U 83034  P 84325.43998766  .03584504 +48190-6 +58956-2 0  9998	2 15008 074.0441 232.9732 0012188 170.1556 190.0274 16.02866811089042	-60.67044620839139	86.06089580634841	15008	COSMOS 1453 DEB         	CIS  	1983-04-19	1984-11-22	1984-11-23 19:06:00	  0.2000
1 15009U 84053  A 88093.85633556  .07256105 +36341-4 +60494-3 0  9997	2 15009 064.9873 153.5678 0010868 295.8189 064.2329 16.39054933094602	47.70341061629764	50.08289142877917	15009	COSMOS 1567             	CIS  	1984-05-30	1988-04-03	1988-04-06 03:00:00	 45.3516
1 15009U 84053  A 88093.85633556  .07256105 +36341-4 +60494-3 0  9997	2 15009 064.9873 153.5678 0010868 295.8189 064.2329 16.39054933094602	40.902427335175865	56.59424395324114	15009	COSMOS 1567             	CIS  	1984-05-30	1988-04-03	1988-04-06 03:02:00	 45.3516
1 15009U 84053  A 88093.85633556  .07256105 +36341-4 +60494-3 0  9997	2 15009 064.9873 153.5678 0010868 295.8189 064.2329 16.39054933094602	26.395423141865187	66.04107176409661	15009	COSMOS 1567             	CIS  	1984-05-30	1988-04-03	1988-04-06 03:06:00	 45.3516
1 15013U 83034  Q 84346.57566000  .09337310 +15900-5 +40939-2 0  9995	2 15013 074.0184 187.8463 0008699 013.0544 347.7131 16.22253751092261	5.2030344847010825	-142.02474061995406	15013	COSMOS 1453 DEB         	CIS  	1983-04-19	1984-12-12	1984-12-14 16:00:00	  0.2587
